ObjectID,GlobalID,10. Indique el tipo de agrupación territorial donde se desarrollo el proyecto,PSA_NOMBRE,modalidad_proyecto,Departamento,Municipio,13. Resguardos indígenas legalizados,13. Consejos comunitarios negros,NombreTerritorio,CorrdTerritorio,AA,C_CAR,15. Área de PSA en preservación (ha),16. Área de PSA en restauración (ha),17. Valor del incentivo a reconocer ($/ha/año),18. Ubicación en área estratégica,Especifique cuál otra ubicación en área estratégica,20. Número de familias beneficiarias,21. Nivel de ingresos promedio de las familias,22. Número de familias beneficarias campesinas,23. Número de familias beneficarias indígenas,24. Número de familias beneficarias afrodescendientes,Total de familias por grupos poblacionales,25. Número de mujeres beneficiarias,26. Número de hombres beneficiarios,ParentGlobalID,CreationDate,Creator,EditDate,Editor,x,y
1561,b6f185b5-9d84-4697-9b3f-908614e4e7fe,Vereda,"PROPUESTA ECONOMICA DE EJECUCION DEL ESQUEMA DE PAGO POR SERVICIOS AMBINETALES BANCO2 PARA LA COMPENSACION DE 10 FAMILIAS UBICADAS EN EL AREA DE INFLUENCIA DEL EMBALSE RIOGRANDE 
",Conservacion_Biodiversidad,ANTIOQUIA,BELMIRA,,,EL YUYAL,+6.606319_-75.667779,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,13,0,3000000,"REAA,RUNAP,Otra_area",ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,544adf8f-383a-4cf2-a370-c4032f35be0a,4/5/21 14:05,,4/5/21 14:05,,-75.667779,6.606319
1562,65d47172-d78b-4b35-b0d9-d59e097a318e,Vereda,"PROPUESTA ECONOMICA DE EJECUCION DEL ESQUEMA DE PAGO POR SERVICIOS AMBINETALES BANCO2 PARA LA COMPENSACION DE 10 FAMILIAS UBICADAS EN EL AREA DE INFLUENCIA DEL EMBALSE RIOGRANDE 
",Conservacion_Biodiversidad,ANTIOQUIA,BELMIRA,,,LA CANDELARIA,+6.606319_-75.667779,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,335,0,3000000,"REAA,RUNAP,Otra_area",ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,544adf8f-383a-4cf2-a370-c4032f35be0a,4/5/21 14:05,,4/5/21 14:05,,-75.667779,6.606319
1563,abd93dbb-867e-4cea-9444-086f36f1a700,Vereda,"PROPUESTA ECONOMICA DE EJECUCION DEL ESQUEMA DE PAGO POR SERVICIOS AMBINETALES BANCO2 PARA LA COMPENSACION DE 10 FAMILIAS UBICADAS EN EL AREA DE INFLUENCIA DEL EMBALSE RIOGRANDE 
",Conservacion_Biodiversidad,ANTIOQUIA,BELMIRA,,,PLAYAS,+6.606319_-75.667779,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,4,0,3000000,"REAA,RUNAP,Otra_area",ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,544adf8f-383a-4cf2-a370-c4032f35be0a,4/5/21 14:05,,4/5/21 14:05,,-75.667779,6.606319
1564,c2b7b475-f32e-4dd2-80a4-161eb7699689,Vereda,"PROPUESTA ECONOMICA DE EJECUCION DEL ESQUEMA DE PAGO POR SERVICIOS AMBINETALES BANCO2 PARA LA COMPENSACION DE 10 FAMILIAS UBICADAS EN EL AREA DE INFLUENCIA DEL EMBALSE RIOGRANDE 
",Conservacion_Biodiversidad,ANTIOQUIA,BELMIRA,,,RIO ARRIBA,+6.606319_-75.667779,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,35,0,3000000,"Otra_area,RUNAP,REAA",ImportanciaEcologica,2,SISBEN,2,0,0,2,1,1,544adf8f-383a-4cf2-a370-c4032f35be0a,4/5/21 14:05,,4/5/21 14:05,,-75.667779,6.606319
1565,17472378-d04f-474a-936a-e46ec9110cfa,Vereda,"PROPUESTA ECONOMICA DE EJECUCION DEL ESQUEMA DE PAGO POR SERVICIOS AMBINETALES BANCO2 PARA LA COMPENSACION DE 10 FAMILIAS UBICADAS EN EL AREA DE INFLUENCIA DEL EMBALSE RIOGRANDE 
",Conservacion_Biodiversidad,ANTIOQUIA,ENTRERRÍOS,,,EL FILO,+6.566273_-75.517684,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,26,0,3000000,"REAA,RUNAP,Otra_area",ImportanciaEcologica,2,SISBEN,2,0,0,2,0,2,544adf8f-383a-4cf2-a370-c4032f35be0a,4/5/21 14:05,,4/5/21 14:05,,-75.517684,6.566273
1566,7a68467e-ad9c-4c91-9fdc-038db4f0c449,Vereda,"PROPUESTA ECONOMICA DE EJECUCION DEL ESQUEMA DE PAGO POR SERVICIOS AMBINETALES BANCO2 PARA LA COMPENSACION DE 10 FAMILIAS UBICADAS EN EL AREA DE INFLUENCIA DEL EMBALSE RIOGRANDE 
",Conservacion_Biodiversidad,ANTIOQUIA,ENTRERRÍOS,,,TORURO,+6.566273_-75.517684,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,220,0,3000000,"REAA,RUNAP,Otra_area",ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,544adf8f-383a-4cf2-a370-c4032f35be0a,4/5/21 14:05,,4/5/21 14:05,,-75.517684,6.566273
1567,52f79f4f-642e-420a-b83a-bd72172b7ec3,Vereda,"PROPUESTA ECONOMICA DE EJECUCION DEL ESQUEMA DE PAGO POR SERVICIOS AMBINETALES BANCO2 PARA LA COMPENSACION DE 10 FAMILIAS UBICADAS EN EL AREA DE INFLUENCIA DEL EMBALSE RIOGRANDE 
",Conservacion_Biodiversidad,ANTIOQUIA,ENTRERRÍOS,,,ZANCUDO,+6.566273_-75.517684,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,23,0,3000000,"REAA,RUNAP,Otra_area",ImportanciaEcologica,2,SISBEN,2,0,0,2,1,1,544adf8f-383a-4cf2-a370-c4032f35be0a,4/5/21 14:05,,4/5/21 14:05,,-75.517684,6.566273
1568,f1a53140-6cd3-460f-b37a-6c741fe68e02,Vereda,Vinculacion voluntaria de CONTINENTAL GOLD LIMITED SUCURSAL COLOMBIA al esquema BancO2,Conservacion_Biodiversidad,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,,,EL CHURIMBO,+6.556566_-75.827043,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,249,0,4165056,"Otra_area,RUNAP",ImportanciaEcologica,3,SISBEN,3,0,0,3,1,2,a4378f06-b0e0-46e8-b638-beb6096b811b,4/5/21 14:21,,4/5/21 14:21,,-75.827043,6.556566
1569,9854cb5d-ec0c-417a-9653-aef097236d6e,Vereda,Vinculacion voluntaria de CONTINENTAL GOLD LIMITED SUCURSAL COLOMBIA al esquema BancO2,Conservacion_Biodiversidad,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,,,LAS AZULES,+6.556566_-75.827043,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,13,0,4165056,"Otra_area,RUNAP",ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,a4378f06-b0e0-46e8-b638-beb6096b811b,4/5/21 14:21,,4/5/21 14:21,,-75.827043,6.556566
1570,f46fb79b-166d-460d-a439-efe6b839c8c1,Vereda,Vinculacion voluntaria de CONTINENTAL GOLD LIMITED SUCURSAL COLOMBIA al esquema BancO2,Conservacion_Biodiversidad,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,,,TONUSCO ARRIBA,+6.556566_-75.827043,CORANTIOQUIA,CORPORACION AUTONOMA REGIONAL DEL CENTRO DE ANTIOQUIA,152,0,4165056,"Otra_area,RUNAP",ImportanciaEcologica,4,SISBEN,4,0,0,4,0,4,a4378f06-b0e0-46e8-b638-beb6096b811b,4/5/21 14:21,,4/5/21 14:21,,-75.827043,6.556566
1571,7993b4e8-ab39-4cb9-bf7e-20c7b2f39787,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,ARGELIA,,,El Dragal,+5.730671_-75.141741,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,125,0,1400000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.141741,5.730671
1572,a4307dcc-e999-4de7-89e7-f574084692dc,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,ARGELIA,,,Guadualito,+5.730671_-75.141741,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,185,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.141741,5.730671
1573,f717fa26-8060-47d4-a909-0b847a687fde,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,EL CARMEN DE VIBORAL,,,San Lorenzo,+6.845514_-75.335362,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,166,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.335362,6.845514
1574,d9f39a9e-145e-4d54-8cc7-9e18486c8cff,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,NARIÑO,,,El Piñal,+5.610776_-75.176262,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,229,0,1400000,"REAA,RUNAP",,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.176262,5.610776
1575,9a0ce550-b793-4be7-abf7-399f5336cebf,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,NARIÑO,,,La Española,+5.610776_-75.176262,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,401,0,1400000,"REAA,RUNAP",,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.176262,5.610776
1576,896ee630-0ac1-4175-8dbf-a791ce192298,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,NARIÑO,,,La Pedrera,+5.610776_-75.176262,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,325,0,1400000,"REAA,RUNAP",,2,SISBEN,2,0,0,2,1,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.176262,5.610776
1577,33289e6e-faf9-4126-a27f-28dfd3e1bbd0,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,NARIÑO,,,San Miguel,+5.610776_-75.176262,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,188,0,1400000,"REAA,RUNAP",,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.176262,5.610776
1578,8c868712-fa4b-41cd-a184-c437ab3255ee,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,NARIÑO,,,San Pedro Arriba,+5.610776_-75.176262,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,729,0,1400000,"REAA,RUNAP",,3,SISBEN,3,0,0,3,1,2,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.176262,5.610776
1579,22783171-bfcc-4e5a-a26d-cea5ec5f613e,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN CARLOS,,,La Ilusión,+6.187991_-74.987952,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,107,0,1400000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-74.987952,6.187991
1580,73dab417-2c5d-4800-9d20-0d21ed5a757a,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN FRANCISCO,,,El Brillante,+5.961777_-75.101466,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,280,0,1400000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.101466,5.961777
1581,89f70d6d-d989-4006-a70b-ca1827d3196a,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN FRANCISCO,,,La Holanda,+5.961777_-75.101466,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,478,0,1400000,Otra_area,ImportanciaEcologica,2,SISBEN,2,0,0,2,0,2,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.101466,5.961777
1582,90218ae0-dc96-4687-8e15-074deeebba86,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN FRANCISCO,,,San Agustín,+5.961777_-75.101466,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,218,0,1400000,RUNAP,,2,SISBEN,2,0,0,2,0,2,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.101466,5.961777
1583,e48c8935-723b-493a-ac54-68a0de2892cf,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN LUIS,,,El Pescado,+6.429508_-74.993602,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,47,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-74.993602,6.429508
1584,530cef35-1690-438a-b24a-49365f6c544b,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN LUIS,,,La Estrella,+6.429508_-74.993602,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,140,0,1400000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-74.993602,6.429508
1585,8969f557-a7bb-4bf5-a693-1cdcbdf87594,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN LUIS,,,La Palmera,+6.429508_-74.993602,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,182,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,0,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-74.993602,6.429508
1586,3a750434-603a-45fc-a79e-926d2e98ef82,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN LUIS,,,Manizales,+6.429508_-74.993602,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,146,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-74.993602,6.429508
1587,445464af-9b69-4a6b-8ebb-44737dd4f45d,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SAN LUIS,,,San Francisco,+6.429508_-74.993602,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,38,0,1400000,REAA,,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-74.993602,6.429508
1588,87d92319-a681-4888-a377-cb4dcef36217,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,Campamento,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,107,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1589,eef27ea2-81e1-4248-b005-e45f480a262d,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,El Cedro,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,25,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1590,a4ec1191-6612-4528-aa5c-19b369bd9e35,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,El Popal,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,115,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1591,5de80e37-bd97-4f51-b582-29cbf5a00e17,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,El Salado,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,176,0,1400000,"REAA,RUNAP",,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1592,52b450ff-4673-42d3-8508-180abd7ec94b,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,El Tesoro,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,101,0,1400000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1593,272ce4fb-3593-40e7-b855-1d71d5e1f89d,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,La Hermosa,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,179,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1594,6b6e9185-52ee-41b3-b4dd-fc36b87d7dab,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,Murringo,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,725,0,1400000,"REAA,RUNAP",,2,SISBEN,2,0,0,2,1,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1595,45faa1b4-dc78-4469-b39b-dede3bcc99e2,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,Palestina,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,248,0,1400000,RUNAP,,1,SISBEN,1,0,0,1,1,0,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1596,bf7b175f-af7b-47d3-946c-50f2852476d7,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,Perrillo,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,390,0,1400000,"REAA,RUNAP",,2,SISBEN,2,0,0,2,1,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1597,29928531-8e2f-4c32-ac33-2e9521a07cef,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,Sirgue Arriba,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,360,0,1400000,"REAA,RUNAP",,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1598,a6e3237c-16b6-4be8-8921-694d40f6f9cc,Vereda,Vinculacion voluntaria de ALMACENES EXITO S.A ,Conservacion_Biodiversidad,ANTIOQUIA,SONSÓN,,,Surrumbal,+5.714851_-75.309595,CORNARE,CORPORACION AUTONOMA REGIONAL RIONEGRO  NARE,33,0,1400000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,e113be2e-e326-4456-91fb-f51eab3f729d,4/5/21 15:23,,4/5/21 15:23,,-75.309595,5.714851
1599,5d76d0b1-c2cb-4a9d-8681-75c549f38a56,Vereda,"REALIZAR LA IMPLEMENTACION DEL ESQUEMA DE PAGO POR SERVICOS AMBIENTALES BANCO2 PARA DAR CUMPLIMIENTO A LA COMPENSACION DEL PLAN DE INVERSION DEL 1%, SEGUN RESOLUCION 2018 - 0460 ARTICULO SEGUNDO NUMERAL CUARTO EMITIDA POR CORPOCALDAS PARA LA CENTRAL HIDRO",Conservacion_Biodiversidad,CALDAS,PENSILVANIA,,,EL SALADO,+5.383280_-75.160298,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,31,0,6396000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,0,ad0db322-730f-40b1-8966-b23fd958c291,4/5/21 15:29,,4/5/21 15:29,,-75.160298,5.38328
1600,4590c679-4183-41e2-b97b-e570ed9a9e14,Vereda,"REALIZAR LA IMPLEMENTACION DEL ESQUEMA DE PAGO POR SERVICOS AMBIENTALES BANCO2 PARA DAR CUMPLIMIENTO A LA COMPENSACION DEL PLAN DE INVERSION DEL 1%, SEGUN RESOLUCION 2018 - 0460 ARTICULO SEGUNDO NUMERAL CUARTO EMITIDA POR CORPOCALDAS PARA LA CENTRAL HIDRO",Conservacion_Biodiversidad,CALDAS,PENSILVANIA,,,EL VERGEL,+5.383280_-75.160298,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,24,0,6396000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,0,ad0db322-730f-40b1-8966-b23fd958c291,4/5/21 15:29,,4/5/21 15:29,,-75.160298,5.38328
1601,ba693604-be19-4615-8edc-84c4131cca2f,Vereda,"REALIZAR LA IMPLEMENTACION DEL ESQUEMA DE PAGO POR SERVICOS AMBIENTALES BANCO2 PARA DAR CUMPLIMIENTO A LA COMPENSACION DEL PLAN DE INVERSION DEL 1%, SEGUN RESOLUCION 2018 - 0460 ARTICULO SEGUNDO NUMERAL CUARTO EMITIDA POR CORPOCALDAS PARA LA CENTRAL HIDRO",Conservacion_Biodiversidad,CALDAS,PENSILVANIA,,,LA PRIMAVERA,+5.383280_-75.160298,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,1,0,6396000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,ad0db322-730f-40b1-8966-b23fd958c291,4/5/21 15:29,,4/5/21 15:29,,-75.160298,5.38328
1602,e0fdd2b7-de56-469a-9419-69f9c59c0e74,Vereda,"REALIZAR LA IMPLEMENTACION DEL ESQUEMA DE PAGO POR SERVICOS AMBIENTALES BANCO2 PARA DAR CUMPLIMIENTO A LA COMPENSACION DEL PLAN DE INVERSION DEL 1%, SEGUN RESOLUCION 2018 - 0460 ARTICULO SEGUNDO NUMERAL CUARTO EMITIDA POR CORPOCALDAS PARA LA CENTRAL HIDRO",Conservacion_Biodiversidad,CALDAS,PENSILVANIA,,,LAS PLAYAS,+5.383280_-75.160298,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,1,0,6396000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,ad0db322-730f-40b1-8966-b23fd958c291,4/5/21 15:29,,4/5/21 15:29,,-75.160298,5.38328
1603,4c4d087d-d903-4f7c-8886-caa0648f9314,Vereda,"REALIZAR LA IMPLEMENTACION DEL ESQUEMA DE PAGO POR SERVICOS AMBIENTALES BANCO2 PARA DAR CUMPLIMIENTO A LA COMPENSACION DEL PLAN DE INVERSION DEL 1%, SEGUN RESOLUCION 2018 - 0460 ARTICULO SEGUNDO NUMERAL CUARTO EMITIDA POR CORPOCALDAS PARA LA CENTRAL HIDRO",Conservacion_Biodiversidad,CALDAS,PENSILVANIA,,,LA SOLEDAD,+5.383280_-75.160298,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,2,0,6396000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,ad0db322-730f-40b1-8966-b23fd958c291,4/5/21 15:29,,4/5/21 15:29,,-75.160298,5.38328
1604,81fe26c9-4552-416b-aa75-7460498d3086,Vereda,"REALIZAR LA IMPLEMENTACION DEL ESQUEMA DE PAGO POR SERVICOS AMBIENTALES BANCO2 PARA DAR CUMPLIMIENTO A LA COMPENSACION DEL PLAN DE INVERSION DEL 1%, SEGUN RESOLUCION 2018 - 0460 ARTICULO SEGUNDO NUMERAL CUARTO EMITIDA POR CORPOCALDAS PARA LA CENTRAL HIDRO",Conservacion_Biodiversidad,CALDAS,PENSILVANIA,,,LA MIEL,+5.383280_-75.160298,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,10,0,6396000,Otra_area,ImportanciaEcologica,3,SISBEN,3,0,0,3,0,3,ad0db322-730f-40b1-8966-b23fd958c291,4/5/21 15:29,,4/5/21 15:29,,-75.160298,5.38328
1605,e77b8fad-0489-4eb6-a8fa-18e9557cef8d,Vereda,"REALIZAR LA IMPLEMENTACION DEL ESQUEMA DE PAGO POR SERVICOS AMBIENTALES BANCO2 PARA DAR CUMPLIMIENTO A LA COMPENSACION DEL PLAN DE INVERSION DEL 1%, SEGUN RESOLUCION 2018 - 0460 ARTICULO SEGUNDO NUMERAL CUARTO EMITIDA POR CORPOCALDAS PARA LA CENTRAL HIDRO",Conservacion_Biodiversidad,CALDAS,PENSILVANIA,,,ALBANIA,+5.383280_-75.160298,CORPOCALDAS,CORPORACION AUTONOMA REGIONAL DE CALDAS,4,0,6396000,Otra_area,ImportanciaEcologica,1,SISBEN,1,0,0,1,0,1,ad0db322-730f-40b1-8966-b23fd958c291,4/5/21 15:29,,4/5/21 15:29,,-75.160298,5.38328
